GRB10 NG_012305
GRB14 NG_052839
GRB2 NG_029556
GRB7 NG_029932
GREB1 NG_029429
GREM1 NG_033791
GRHL2 NG_011971
GRHL3 NG_009308
GRHPR NG_008135
GRIA1 NG_047078
GRIA3 NG_009377
GRID1 NG_011875
GRID2 NG_034113
GRIK2 NG_009224
GRIK3 NG_011447
GRIK4 NG_042194
GRIN1 NG_011507
GRIN2A NG_011812
GRIN2B NG_031854
GRIN2D NG_052829
GRIP1 NG_021400
GRIPAP1 NG_016263
GRK4 NG_029102
GRK6 NG_031981
GRM1 NG_012839
GRM4 NG_029677
GRM5 NG_052831
GRM6 NG_008105
GRM7 NG_029781
GRM8 NG_029532
GRN NG_007886
GRPR NG_012512
GRWD1 NG_046925
GRXCR1 NG_027718
GRXCR2 NG_034161
GSC NG_034111
GSDMB NG_015804
GSK3B NG_012922
GSN NG_012872
GSPT2 NG_016857
GSR NG_027719
GSS NG_008848
GSTA2 NG_029430
GSTM1 NG_009246
GSTO1 NG_023362
GSTO2 NG_023363
GSTP1 NG_012075
GTF2E2 NG_052833
GTF2H5 NG_011758
GTF2I NG_008179
GTF2IRD1 NG_027954
GTF3C3 NG_030373
GTPBP3 NG_027824
GTPBP6 NG_034126
GUCA1A NG_009938
GUCA1B NG_016216
GUCY1A3 NG_034128
GUCY2C NG_052021
GUCY2D NG_009092
GUCY2F NG_009175
GUF1 NG_051569
GUSB NG_016197
GYG1 NG_027677
GYG2 NG_021257
GYPA NG_007470
GYPB NG_007483
GYPC NG_007479
GYPE NG_009173
GYS1 NG_012923
GYS2 NG_016167
GZMA NG_027996
GZMB NG_028340
H19 NG_016165
H2BFWT NG_016406
H6PD NG_012218
HABP2 NG_008956
HACD1 NG_041789
HACE1 NG_046782
HADH NG_008156
HADHA NG_007121
HADHB NG_007294
HAGH NG_023249
HAL NG_008180
HAMP NG_011563
HAND1 NG_052889
HAND2 NG_046954
HAO1 NG_046733
HAO2 NG_011967
HARS NG_032158
HARS2 NG_021415
HAS3 NG_047056
HAUS7 NG_012688
HAVCR1 NG_017001
HAVCR2 NG_030444
HAX1 NG_007369
HBA1 NG_000006
HBA2 NG_000006
HBB NG_000007
HBD NG_000007
HBE1 NG_000007
HBG1 NG_000007
HBG2 NG_000007
HBM NG_000006
HBQ1 NG_000006
HBS1L NG_012002
HBZ NG_000006
HCCS NG_016460
HCFC1 NG_012513
HCK NG_029471
HCN1 NG_042183
HCN2 NG_052810
HCN4 NG_009063
HCRT NG_011448
HCRTR2 NG_012447
HDAC1 NG_047018
HDAC10 NG_029758
HDAC3 NG_029678
HDAC4 NG_009235
HDAC6 NG_012560
HDAC8 NG_015851
HDAC9 NG_023250
HDC NG_027487
HDX NG_017158
HEBP2 NG_050594
HECTD3 NG_033058
HELLS NG_047057
HEPACAM NG_029603
HEPACAM2 NG_051957
HEPH NG_016265
HERC1 NG_046958
HERC2 NG_016355
HES7 NG_015816
HESX1 NG_008242
HEXA NG_009017
HEXB NG_009770
HEXB NG_009770
HEXB NG_009770
HEXB NG_009770
HFE NG_008720
HFE2 NG_011568
HFM1 NG_034120
HGD NG_011957
HGF NG_016274
HGSNAT NG_009552
HHIP NG_011496
HHIPL1 NG_051108
HIBCH NG_017062
HIC1 NG_027689
HIF1A NG_029606
HIF3A NG_029679
HIKESHI NG_046865
HINT1 NG_032998
HIP1 NG_023251
HIPK4 NG_051224
HIRA NG_009231
HIST2H2BF NG_033089
HIVEP2 NG_047004
HIVEP3 NG_030026
HK1 NG_012077
HK3 NG_047006
HKDC1 NG_051555
HLA-A NG_029217
HLA-B NG_023187
HLA-C NG_029422
HLA-DMA NG_012006
HLA-DOA NG_012007
HLA-DOB NG_012008
HLA-DPA1 NG_033241
HLA-DPB1 NG_033242
HLA-DQA1 NG_032876
HLA-DQB1 NG_029922
HLA-DRB1 NG_029921
HLA-F NG_012009
HLA-G NG_029039
HLCS NG_016193
HLF NG_046944
HM13 NG_051619
HMBS NG_008093
HMCN1 NG_011841
HMGA1 NG_029020
HMGA2 NG_016296
HMGB3 NG_034209
HMGCL NG_013061
HMGCR NG_011449
HMGCS2 NG_013348
HMGN3 NG_029598
HMGN5 NG_013234
HMGXB3 NG_021389
HMMR NG_023309
HMOX1 NG_023030
HMSD NG_027807
HMX1 NG_013062
HNF1A NG_011731
HNF1B NG_013019
HNF4A NG_009818
HNMT NG_012966
HNRNPA1 NG_033830
HNRNPA2B1 NG_029680
HNRNPC NG_029011
HNRNPD NG_029103
HNRNPDL NG_029681
HNRNPH2 NG_016327
HNRNPK NG_029577
HNRNPM NG_029850
HNRNPU NG_042184
HOGA1 NG_027922
HOMER2 NG_029435
HOMER3 NG_033947
HOPX NG_050687
HOTAIRM1 NG_033087
HOTS NG_045220
HOXA1 NG_011813
HOXA11 NG_012079
HOXA13 NG_008181
HOXA2 NG_012078
HOXA9 NG_029923
HOXB1 NG_032884
HOXB13 NG_033789
HOXB6 NG_046953
HOXC13 NG_033026
HOXC4 NG_029818
HOXC5 NG_029818
HOXC6 NG_029818
HOXD10 NG_008133
HOXD13 NG_008137
HOXD4 NG_012080
HOXD9 NG_009225
HP NG_012651
HPCA NG_042176
HPD NG_016461
HPGD NG_011689
HPGDS NG_032150
HPR NG_030311
HPRT1 NG_012329
HPS1 NG_009646
HPS3 NG_009847
HPS4 NG_009763
HPS5 NG_008877
HPS6 NG_012029
HPSE NG_028037
HPSE2 NG_023416
HR NG_008166
HRAS NG_007666
HRG NG_021485
HS6ST1 NG_032966
HS6ST2 NG_012840
HSD11B1 NG_012081
HSD11B2 NG_016549
HSD17B10 NG_008153
HSD17B3 NG_008157
HSD17B4 NG_008182
HSD3B1 NG_050909
HSD3B2 NG_013349
HSD3B7 NG_012346
HSF2 NG_029607
HSF2BP NG_011491
HSF4 NG_009294
HSFY1 NG_012030
HSPA1L NG_011855
HSPA5 NG_027761
HSPA8 NG_029473
HSPA9 NG_029469
HSPB1 NG_008995
HSPB2 NG_033080
HSPB3 NG_027758
HSPB6 NG_031983
HSPB8 NG_007953
HSPBAP1 NG_030032
HSPD1 NG_008915
HSPE1 NG_008914
HSPG2 NG_016740
HSPH1 NG_053051
HTATSF1 NG_013235
HTN3 NG_012279
HTR1A NG_032816
HTR2A NG_013011
HTR2C NG_012082
HTR3A NG_013058
HTR3B NG_011483
HTR3C NG_012749
HTR3D NG_012750
HTR3E NG_012452
HTR4 NG_029052
HTR5A NG_044997
HTR7 NG_029218
HTRA1 NG_011554
HTRA2 NG_012163
HTT NG_009378
HUWE1 NG_016261
HYAL1 NG_009295
HYDIN NG_033116
HYLS1 NG_011842
HYMAI NG_016174
HYPM NG_021354
IARS NG_051498
IARS2 NG_041799
IBA57 NG_042231
IBTK NG_047139
ICAM1 NG_012083
ICAM4 NG_007728
ICK NG_012159
ICOS NG_011586
ID1 NG_029639
IDE NG_013012
IDH1 NG_023319
IDH2 NG_023302
IDH3B NG_012149
IDO1 NG_028155
IDS NG_011900
IDUA NG_008103
IER3IP1 NG_031925
IFI16 NG_029141
IFIH1 NG_011495
IFITM3 NG_032755
IFITM5 NG_032892
IFNA2 NG_029154
IFNA21 NG_030029
IFNAR2 NG_016003
IFNG NG_015840
IFNGR1 NG_007394
IFNGR2 NG_007570
IFNL3 NG_042193
IFRD1 NG_027799
IFT122 NG_023392
IFT140 NG_032783
IFT172 NG_034068
IFT27 NG_034205
IFT43 NG_031957
IFT52 NG_051913
IFT80 NG_022932
IFT81 NG_052859
IGBP1 NG_012084
IGF1 NG_011713
IGF1R NG_009492
IGF2 NG_008849
IGF2BP1 NG_030585
IGF2BP2 NG_011602
IGF2R NG_011785
IGFALS NG_011778
IGFBP3 NG_011508
IGFBP7 NG_031877
IGHMBP2 NG_007976
IGLL1 NG_009791
IGSF1 NG_021190
IGSF21 NG_027535
IGSF23 NG_030649
IGSF3 NG_050917
IGSF8 NG_030031
IHH NG_016741
IKBKAP NG_008788
IKBKB NG_041793
IKBKG NG_009896
IKZF1 NG_034231
IKZF3 NG_029104
IL10 NG_012088
IL10RA NG_016275
IL10RB NG_012089
IL11RA NG_028966
IL12A NG_033022
IL12B NG_009618
IL12RB1 NG_007366
IL12RB2 NG_032977
IL13 NG_012090
IL13RA1 NG_012841
IL13RA2 NG_012514
IL15 NG_029605
IL16 NG_029933
IL17A NG_033021
IL17F NG_031869
IL17RA NG_028257
IL17RC NG_029376
IL17RD NG_047158
IL18 NG_028143
IL18BP NG_029021
IL18RAP NG_011481
IL1A NG_008850
IL1B NG_008851
IL1RAP NG_029105
IL1RAPL1 NG_008292
IL1RAPL2 NG_012566
IL1RN NG_021240
IL2 NG_016779
IL21 NG_031966
IL21R NG_012222
IL23R NG_011498
IL24 NG_029565
IL2RA NG_007403
IL2RG NG_009088
IL31RA NG_029436
IL32 NG_029254
IL33 NG_047209
IL36RN NG_031864
IL37 NG_029219
IL4 NG_023252
IL4I1 NG_021170
IL4R NG_012086
IL5 NG_033019
IL5RA NG_029547
IL6 NG_011640
IL6R NG_012087
IL7R NG_009567
IL9R NG_013238
ILDR1 NG_031870
ILF3 NG_029220
ILK NG_029702
IMMP2L NG_030016
IMPA1 NG_015829
IMPA2 NG_028104
IMPAD1 NG_031926
IMPDH1 NG_009194
IMPDH2 NG_012091
IMPG1 NG_041812
IMPG2 NG_028284
INA NG_012318
INE1 NG_021353
INF2 NG_027684
ING1 NG_012197
ING3 NG_023322
ING4 NG_047151
INMT NG_047126
INO80 NG_017163
INPP4A NG_029890
INPP5D NG_033988
INPP5E NG_016126
INPP5F NG_044999
INPP5K NG_029891
INPPL1 NG_023253
INS NG_007114
INS-IGF2 NG_050578
INSL3 NG_012092
INSL6 NG_046969
INSR NG_008852
INTS3 NG_050682
INTS8 NG_047163
INTS9 NG_016981
INVS NG_008316
IPPK NG_027879
IPW NG_021193
IQCB1 NG_015887
IQCG NG_033072
IQGAP1 NG_052946
IQSEC2 NG_021296
IRAIN NG_045221
IRAK1 NG_008387
IRAK3 NG_021194
IRAK4 NG_009892
IRF1 NG_011450
IRF3 NG_031810
IRF4 NG_027728
IRF5 NG_012306
IRF6 NG_007081
IRF7 NG_029106
IRF8 NG_029333
IRS1 NG_015830
IRS2 NG_008154
IRS4 NG_013239
IRX5 NG_032773
ISCA2 NG_033074
ISCU NG_011857
ISG15 NG_033033
ISL1 NG_023040
ISPD NG_032690
ISYNA1 NG_031809
ITCH NG_023206
ITGA11 NG_046911
ITGA2 NG_008330
ITGA2B NG_008331
ITGA3 NG_029107
ITGA4 NG_050623
ITGA6 NG_008853
ITGA7 NG_012343
ITGA8 NG_034116
ITGA9 NG_016166
ITGAD NG_050624
ITGAM NG_011719
ITGAX NG_011451
ITGB1 NG_029012
ITGB2 NG_007270
ITGB3 NG_008332
ITGB3BP NG_030011
ITGB4 NG_007372
ITGB6 NG_042041
ITIH1 NG_016005
ITIH4 NG_016006
ITIH5 NG_047199
ITIH6 NG_013240
ITK NG_016276
ITM2A NG_016412
ITM2B NG_013069
ITPA NG_012093
ITPK1 NG_051071
ITPKC NG_012970
ITPR1 NG_016144
ITPR2 NG_042142
ITPR3 NG_027729
ITPRIPL1 NG_050731
ITSN1 NG_029504
ITSN2 NG_029516
IVD NG_011986
IVL NG_033018
IYD NG_016007
JADE3 NG_013324
JAG1 NG_007496
JAGN1 NG_041779
JAK1 NG_023402
JAK2 NG_009904
JAK3 NG_007273
JAM3 NG_028348
JAZF1 NG_011499
JMJD7-PLA2G4B NG_029927
JPH1 NG_046331
JPH2 NG_031867
JPH3 NG_009797
JRK NG_012215
JSRP1 NG_032853
JUN NG_047027
JUP NG_009090
KALRN NG_012742
KANK1 NG_016331
KANK2 NG_051186
KANSL1 NG_032784
KARS NG_028025
KAT5 NG_033057
KAT6A NG_042093
KAT6B NG_032048
KAT7 NG_051976
KATNB1 NG_046947
KAZN NG_029844
KBTBD13 NG_021411
KCNA1 NG_011815
KCNA2 NG_027997
KCNA4 NG_042309
KCNA5 NG_012198
KCNAB1 NG_042292
KCNAB2 NG_047091
KCNB1 NG_041781
KCNC1 NG_041827
KCNC3 NG_008134
KCND1 NG_012515
KCND2 NG_034230
KCND3 NG_032011
KCNE1 NG_009091
KCNE2 NG_008804
KCNE3 NG_011833
KCNE5 NG_013241
KCNF1 NG_050750
KCNH1 NG_029777
KCNH2 NG_008916
KCNH5 NG_034062
KCNH7 NG_041938
KCNIP1 NG_011538
KCNIP2 NG_029836
KCNIP4 NG_052969
KCNJ1 NG_009379
KCNJ10 NG_016411
KCNJ11 NG_012446
KCNJ12 NG_042809
KCNJ13 NG_016742
KCNJ18 NG_033093
KCNJ2 NG_008798
KCNJ4 NG_050625
KCNJ5 NG_023406
KCNJ6 NG_029892
KCNJ8 NG_041794
KCNK17 NG_047208
KCNK18 NG_028085
KCNK3 NG_033884
KCNK9 NG_012842
KCNMA1 NG_012270
KCNMB1 NG_011452
KCNN1 NG_029893
KCNN3 NG_016807
KCNN4 NG_052672
KCNQ1 NG_008935
KCNQ1OT1 NG_016178
KCNQ2 NG_009004
KCNQ3 NG_008854
KCNQ4 NG_008139
KCNQ5 NG_047170
KCNS3 NG_012873
KCNT1 NG_033070
KCNV2 NG_012181
KCTD17 NG_052003
KCTD19 NG_053040
KCTD3 NG_047148
KCTD7 NG_028110
KDM1A NG_047129
KDM2B NG_033820
KDM3A NG_047167
KDM5A NG_046993
KDM5B NG_050659
KDM5C NG_008085
KDM5D NG_032920
KDM6A NG_016260
KDM6B NG_053032
KDR NG_012004
KDSR NG_028249
KEL NG_007492
KERA NG_021223
KHDC3L NG_031942
KHK NG_012199
KHNYN NG_034018
KIAA0319 NG_016206
KIAA0556 NG_046731
KIAA0586 NG_051335
KIAA1109 NG_015813
KIAA1324 NG_032763
KIAA1462 NG_053080
KIAA1468 NG_051664
KIAA1549 NG_032965
KIAA1755 NG_053038
KIAA2022 NG_027726
KIF11 NG_032580
KIF12 NG_051222
KIF13A NG_029766
KIF14 NG_042074
KIF16B NG_028043
KIF1A NG_029724
KIF1B NG_008069
KIF1BP NG_017061
KIF1C NG_034137
KIF21A NG_017067
KIF21B NG_047130
KIF22 NG_032055
KIF23 NG_042269
KIF26B NG_053061
KIF2A NG_042185
KIF4A NG_016799
KIF5A NG_008155
KIF5C NG_042216
KIF7 NG_030338
KIFAP3 NG_012883
KIR2DL1 NG_051369
KIR2DL3 NG_046935
KIR3DL1 NG_021414
KIR3DL2 NG_012802
KIR3DL3 NG_050568
KIRREL2 NG_051206
KIRREL3 NG_012971
KISS1 NG_032151
KISS1R NG_008277
KIT NG_007456
KITLG NG_012098
KIZ NG_033122
KL NG_011485
KLC1 NG_012307
KLC2 NG_046774
KLF1 NG_013087
KLF10 NG_033271
KLF11 NG_017199
KLF14 NG_016152
KLF6 NG_012277
KLF7 NG_052989
KLF8 NG_011949
KLHDC8B NG_027702
KLHL10 NG_051246
KLHL13 NG_016759
KLHL15 NG_012625
KLHL17 NG_027546
KLHL20 NG_046985
KLHL3 NG_032569
KLHL4 NG_012815
KLHL40 NG_033035
KLHL41 NG_042051
KLHL6 NG_053012
KLHL7 NG_016983
KLHL9 NG_051240
KLK1 NG_012094
KLK15 NG_029894
KLK2 NG_031984
KLK3 NG_011653
KLK4 NG_012154
KLK6 NG_011825
KLK9 NG_027832
KLKB1 NG_012095
KLLN NG_033079
KLRC3 NG_029682
KLRK1 NG_027762
KMT2A NG_027813
KMT2B NG_052906
KMT2C NG_033948
KMT2D NG_027827
KMT2E NG_033949
KMT5A NG_050615
KMT5B NG_052873
KNG1 NG_016009
KNL1 NG_033114
KNTC1 NG_046952
KPNA7 NG_051213
KPRP NG_051190
KPTN NG_034097
KRAS NG_007524
KRBA1 NG_029620
KRBOX4 NG_022935
KREMEN1 NG_052986
KRIT1 NG_012964
KRT1 NG_008364
KRT10 NG_008405
KRT12 NG_008077
KRT13 NG_008406
KRT14 NG_008624
KRT15 NG_012284
KRT16 NG_008301
KRT17 NG_008625
KRT18 NG_008351
KRT19 NG_012285
KRT2 NG_008296
KRT20 NG_012286
KRT23 NG_012287
KRT24 NG_012417
KRT25 NG_012414
KRT26 NG_012487
KRT27 NG_012418
KRT28 NG_012419
KRT3 NG_008350
KRT31 NG_012288
KRT32 NG_012424
KRT33A NG_012289
KRT33B NG_012290
KRT34 NG_012291
KRT35 NG_012292
KRT36 NG_012293
KRT37 NG_012294
KRT38 NG_012295
KRT39 NG_012415
KRT4 NG_007380
KRT40 NG_012412
KRT5 NG_008297
KRT6A NG_008298
KRT6B NG_008299
KRT6C NG_012416
KRT7 NG_012296
KRT71 NG_012426
KRT72 NG_012427
KRT73 NG_012319
KRT74 NG_012321
KRT75 NG_008403
KRT76 NG_012420
KRT77 NG_012322
KRT78 NG_012297
KRT79 NG_012323
KRT8 NG_008402
KRT80 NG_012324
KRT81 NG_008184
KRT82 NG_012298
KRT83 NG_008352
KRT84 NG_012299
KRT85 NG_008353
KRT86 NG_008086
KRT9 NG_008300
KRTAP1-1 NG_050762
KRTAP10-3 NG_050765
KRTDAP NG_030050
KYNU NG_023254
L1CAM NG_009645
L2HGDH NG_008092
L3MBTL1 NG_009238
L3MBTL3 NG_051942
LACTB NG_050565
LAMA1 NG_034251
LAMA2 NG_008678
LAMA3 NG_007853
LAMA4 NG_008209
LAMA5 NG_050626
LAMB1 NG_023255
LAMB2 NG_008094
LAMB3 NG_007116
LAMC1 NG_011463
LAMC2 NG_007079
LAMC3 NG_029800
LAMP2 NG_007995
LAMTOR2 NG_009898
LANCL3 NG_016368
LARGE1 NG_009929
LARP1B NG_047161
LARP7 NG_032779
LARS NG_042294
LARS2 NG_033907
LAS1L NG_016369
LAT2 NG_023256
LBP NG_034239
LBR NG_008099
LBX1 NG_009236
LCA5 NG_016011
LCAT NG_009778
LCK NG_023387
LCOR NG_051561
LCORL NG_015822
LCT NG_008104
LDB3 NG_008876
LDHA NG_008185
LDHB NG_017038
LDHC NG_011816
LDLR NG_009060
LDLRAP1 NG_008932
LEF1 NG_015798
LEFTY2 NG_008118
LEMD2 NG_053042
LEMD3 NG_016210
LEP NG_007450
LEPR NG_015831
LETM1 NG_013063
LETMD1 NG_029858
LFNG NG_008109
LGALS2 NG_012096
LGALS3 NG_017089
LGI1 NG_011832
LGR4 NG_051818
LHB NG_011464
LHCGR NG_008193
LHFPL1 NG_012629
LHFPL5 NG_012184
LHX3 NG_008097
LHX4 NG_008081
LHX6 NG_029683
LIAS NG_032111
LIF NG_008721
LIFR NG_011817
LIG1 NG_007395
LIG3 NG_029221
LIG4 NG_007396
LILRA2 NG_034038
LILRA3 NG_034046
LIM2 NG_012924
LIMA1 NG_029859
LIMK1 NG_008129
LIMK2 NG_029895
LIMS2 NG_042235
LIN28B NG_032815
LIN7A NG_050580
LINC01546 NG_029783
LINC02389 NG_027727
LINS1 NG_034076
LIPA NG_008194
LIPC NG_011465
LIPE NG_034246
LIPH NG_012183
LIPI NG_021434
LIPN NG_031911
LIPT1 NG_050665
LIPT2 NG_051333
LITAF NG_009008
LMAN1 NG_012097
LMAN1L NG_052659
LMAN2L NG_046866
LMBR1 NG_009240
LMBRD1 NG_016012
LMF1 NG_021286
LMLN NG_047207
LMNA NG_008692
LMNB1 NG_008360
LMNB2 NG_008355
LMO1 NG_032827
LMO3 NG_029785
LMOD3 NG_041828
LMTK2 NG_013375
LMX1B NG_017039
LONP1 NG_033142
LONP2 NG_053011
LONRF3 NG_012577
LOR NG_011818
LOX NG_008722
LOXHD1 NG_016646
LOXL1 NG_011466
LOXL3 NG_033047
LPA NG_016147
LPAR4 NG_013242
LPAR6 NG_012874
LPCAT1 NG_051622
LPIN1 NG_012843
LPIN2 NG_007507
LPL NG_008855
LPP NG_016932
LRAT NG_009110
LRBA NG_032855
LRCH1 NG_021335
LRCH2 NG_021299
LRFN5 NG_051660
LRIG2 NG_042819
LRIT3 NG_033249
LRP1 NG_016444
LRP10 NG_051090
LRP1B NG_051023
LRP2 NG_012634
LRP4 NG_021394
LRP5 NG_015835
LRP6 NG_016168
LRP8 NG_011517
LRPAP1 NG_033873
LRPPRC NG_008247
LRRC14 NG_033083
LRRC2 NG_021214
LRRC6 NG_033068
LRRC8A NG_009630
LRRC8E NG_050684
LRRCC1 NG_053066
LRRFIP2 NG_053016
LRRK1 NG_052791
LRRK2 NG_011709
LRRN4CL NG_033077
LRRTM4 NG_053082
LRSAM1 NG_032008
LRTOMT NG_021423
LSP1 NG_011509
LSS NG_011510
LST1 NG_030378
LTA NG_012010
LTBP2 NG_021486
LTBP3 NG_016437
LTBP4 NG_021201
LTBR NG_033039
LTC4S NG_028161
LTF NG_023257
LUC7L2 NG_030012
LUZP2 NG_030588
LUZP4 NG_021297
LYL1 NG_027756
LYN NG_029593
LYRM4 NG_051651
LYRM7 NG_034163
LYST NG_007397
LYZ NG_008195
LZTFL1 NG_033917
LZTR1 NG_034193
LZTS1 NG_015834
MAB21L1 NG_016811
MAB21L2 NG_042314
MACF1 NG_050926
MAD1L1 NG_011518
MAD2L2 NG_052907
MADD NG_029462
MAF NG_016440
MAFB NG_023378
MAG NG_034078
MAGEA1 NG_013243
MAGEA11 NG_012803
MAGEA12 NG_015852
MAGEA3 NG_013244
MAGEA4 NG_013245
MAGEA5 NG_016417
MAGEA8 NG_015868
MAGEB1 NG_016336
MAGEB10 NG_017094
MAGEB18 NG_016370
MAGEB2 NG_013246
MAGEB3 NG_015869
MAGEB4 NG_015870
MAGEB6 NG_013247
MAGEC1 NG_015871
MAGEC2 NG_015872
MAGEC3 NG_013272
MAGED1 NG_012559
MAGED2 NG_012844
MAGED4B NG_029896
MAGEE1 NG_016774
MAGEE2 NG_021324
MAGEH1 NG_013248
MAGEL2 NG_016776
MAGI1 NG_029778
MAGI2 NG_011487
MAGT1 NG_016390
MAK NG_030040
MALT1 NG_033893
MAMDC2 NG_052797
MAML1 NG_046922
MAMLD1 NG_017093
MAN1B1 NG_031978
MAN2B1 NG_008318
MANBA NG_012804
MANF NG_012652
MAOA NG_008957
MAOB NG_008723
MAP1LC3B NG_029030
MAP2 NG_052836
MAP2K1 NG_008305
MAP2K2 NG_007996
MAP2K3 NG_028256
MAP2K4 NG_033952
MAP2K5 NG_029143
MAP2K6 NG_029437
MAP2K7 NG_029438
MAP3K1 NG_031884
MAP3K14 NG_033823
MAP3K15 NG_021184
MAP3K20 NG_029373
MAP3K5 NG_011965
MAP3K6 NG_051309
MAP3K7 NG_011966
MAP3K8 NG_029984
MAP4 NG_052840
MAP4K2 NG_033040
MAP4K3 NG_028007
MAP6 NG_052841
MAP7D2 NG_016371
MAP7D3 NG_016801
MAPK1 NG_023054
MAPK10 NG_013325
MAPK11 NG_034042
MAPK3 NG_029936
MAPK8 NG_029053
MAPK8IP1 NG_012153
MAPK8IP2 NG_032955
MAPK9 NG_029059
MAPKAPK2 NG_029640
MAPKAPK3 NG_051548
MAPRE2 NG_047123
MAPT NG_007398
MARCH3 NG_033192
MARF1 NG_021407
MARK2 NG_029771
MARK3 NG_030339
MARS NG_034077
MARS2 NG_034122
MARVELD2 NG_017201
MASP1 NG_029440
MASP2 NG_007289
MAST4 NG_034036
MASTL NG_016987
MAT1A NG_008083
MAT2A NG_029183
MATN1 NG_027941
MATN3 NG_008087
MATN4 NG_033953
MATR3 NG_012846
MAVS NG_030028
MAX NG_029830
MB NG_007075
MBD1 NG_029505
MBD2 NG_029550
MBD3 NG_029897
MBD4 NG_033106
MBD5 NG_017003
MBL2 NG_008196
MBNL1 NG_047058
MBNL3 NG_016324
MBOAT7 NG_033045
MBTPS1 NG_033017
MBTPS2 NG_012797
MC1R NG_012026
MC2R NG_011819
MC3R NG_012200
MC4R NG_016441
MCC NG_012265
MCCC1 NG_008100
MCCC2 NG_008882
MCEE NG_008977
MCF2 NG_016439
MCFD2 NG_016428
MCHR1 NG_029686
MCIDAS NG_051620
MCL1 NG_029146
MCM2 NG_050771
MCM3AP NG_033881
MCM4 NG_032967
MCM6 NG_008958
MCM8 NG_042869
MCM9 NG_041822
MCOLN1 NG_015806
MCPH1 NG_016619
MDFIC NG_029463
MDGA1 NG_051764
MDH2 NG_052976
MDM2 NG_016708
MDM4 NG_029367
MDN1 NG_034012
ME2 NG_016198
MECOM NG_028279
MECP2 NG_007107
MECR NG_053058
MED1 NG_046996
MED12 NG_012808
MED12L NG_021244
MED13 NG_046948
MED13L NG_023366
MED14 NG_016325
MED17 NG_028028
MED20 NG_042059
MED23 NG_031860
MED25 NG_017091
MEF2A NG_016443
MEF2C NG_023427
MEFV NG_007871
MEG3 NG_016853
MEG8 NG_045000
MEGF10 NG_032072
MEGF8 NG_033030
MEIS1 NG_011467
MEIS2 NG_029108
MEIS3 NG_051644
MEN1 NG_008929
MEOX1 NG_032987
MEOX2 NG_032988
MEPE NG_034073
MERTK NG_011607
MESDC1 NG_052069
MESP2 NG_008608
MEST NG_009226
MESTIT1 NG_044996
MET NG_008996
METTL1 NG_047060
METTL23 NG_041790
METTL27 NG_023289
MEX3C NG_015801
MFAP2 NG_029688
MFAP4 NG_027952
MFAP5 NG_041814
MFF NG_033153
MFHAS1 NG_009444
MFN2 NG_007945
MFRP NG_012235
MFSD8 NG_008657
MGAM NG_033954
MGAT1 NG_032928
MGAT2 NG_008920
MGAT5 NG_030324
MGME1 NG_042236
MGMT NG_052673
MGP NG_023331
MIA2 NG_030349
MIAT NG_016621
MIB1 NG_033272
MICA NG_034139
MICAL1 NG_042833
MICAL2 NG_051801
MICB NG_021405
MICU1 NG_033179
MID1 NG_008197
MID2 NG_011907
MIER1 NG_029847
MIF NG_012099
MIIP NG_030022
MINK1 NG_028005
MINPP1 NG_013023
MIP NG_021397
MIPEP NG_052977
MIPOL1 NG_027724
MIR17 NG_032702
MIR17HG NG_032702
MIR182 NG_023385
MIR183 NG_023385
MIR184 NG_032125
MIR18A NG_032702
MIR19A NG_032702
MIR19B1 NG_032702
MIR20A NG_032702
MIR2861 NG_029812
MIR92A1 NG_032702
MIR96 NG_023385
MITF NG_011631
MKI67 NG_047061
MKKS NG_009109
MKNK1 NG_032029
MKNK2 NG_029798
MKRN3 NG_012875
MKS1 NG_013032
MKX NG_029181
MLC1 NG_009162
MLF1 NG_027720
MLH1 NG_007109
MLH3 NG_008649
MLLT10 NG_027818
MLNR NG_029790
MLPH NG_007286
MLX NG_029442
MLXIP NG_033995
MLXIPL NG_009307
MLYCD NG_009079
MMAA NG_007536
MMAB NG_007096
MMACHC NG_013378
MMADHC NG_009189
MME NG_051105
MMP1 NG_011740
MMP11 NG_029443
MMP12 NG_032936
MMP13 NG_021404
MMP14 NG_046989
MMP19 NG_042870
MMP2 NG_008989
MMP20 NG_012151
MMP21 NG_052815
MMP3 NG_012100
MMP8 NG_012101
MMP9 NG_011468
MMRN1 NG_032895
MMRN2 NG_032913
MN1 NG_023258
MNX1 NG_013212
MOB3C NG_027514
MOCS1 NG_009297
MOCS2 NG_008435
MOG NG_031873
MOGS NG_008922
MORC2 NG_046752
MORC4 NG_016392
MOSPD2 NG_017159
MPC1 NG_032888
MPDU1 NG_009204
MPDZ NG_042810
MPI NG_008921
MPIG6B NG_029044
MPL NG_007525
MPLKIP NG_016989
MPO NG_009629
MPP1 NG_015873
MPP4 NG_012654
MPV17 NG_008075
MPZ NG_008055
MR1 NG_042221
MRAP NG_016234
MRAP2 NG_051944
MRC1 NG_047011
MRC2 NG_033955
MRE11 NG_007261
MRI1 NG_051243
MROH2A NG_051337
MROH8 NG_033795
MRPL28 NG_052909
MRPL3 NG_029207
MRPL43 NG_011646
MRPL44 NG_050679
MRPL46 NG_046990
MRPS12 NG_029222
MRPS16 NG_008096
MRPS2 NG_042313
MRPS22 NG_012174
MRRF NG_051806
MS4A1 NG_023388
MS4A2 NG_016014
MS4A6A NG_033978
MSH2 NG_007110
